4.66667 1 0.294118 0 1.05883 0.445313 0.575 0.55 0.564583 0.259896 0.342593
1.72222 0.954545 -0.163265 -0.0930233 1.14514 0.44375 0.570833 0.548438 0.564583 0.259896 0.342593
1.9375 1.22727 -0.0851064 -0.102041 0.959253 0.442188 0.58125 0.548438 0.566667 0.259896 0.342593
1.15 1.17391 -0.162791 -0.04 0.860233 0.425 0.575 0.545312 0.566667 0.259896 0.342593
4.55556 1.38095 0.3 -0.08 1.00299 0.44375 0.577083 0.553125 0.564583 0.259896 0.342593
1.26087 1.2 0 0.0227273 1.17783 0.442188 0.589583 0.553125 0.564583 0.259896 0.342593
1.15 0.925926 -0.27907 -0.0576923 0.833548 0.434375 0.577083 0.553125 0.56875 0.259896 0.0296296
1.15789 1 -0.170732 -0.0625 0.854782 0.434375 0.577083 0.553125 0.56875 0.259896 0.0296296
1.15 1.16667 -0.255814 -0.102564 1.10376 0.434375 0.577083 0.553125 0.564583 0.259896 0.0296296
0.857143 1.35294 -0.211538 -0.025 1.2945 0.434375 0.577083 0.55625 0.564583 0.259896 0.0296296
0.88 1.31579 -0.12766 -0.0909091 1.07393 0.432812 0.577083 0.554688 0.566667 0.259896 0.0296296
0.84 0.84 -0.130435 -0.0869565 0.998357 0.43125 0.577083 0.553125 0.564583 0.259896 0.0296296
3.88889 1.27778 0.340909 -0.0243902 1.07141 0.432812 0.579167 0.55625 0.564583 0.259896 0.0296296
2.05882 1.36842 0.346154 -0.0444444 1.15385 0.440625 0.585417 0.554688 0.570833 0.259896 0.0296296
3 1.15789 0.365385 -0.097561 1.26702 0.442188 0.5875 0.554688 0.570833 0.259896 0.0296296
2.2 1.41176 0.333333 0.0243902 1.15628 0.4375 0.58125 0.557813 0.56875 0.259896 0.0296296
0.724138 1.16667 -0.12 -0.0769231 1.28139 0.435937 0.583333 0.559375 0.570833 0.259896 0.0296296
1.11538 1.21053 -0.109091 0.0238095 1.29722 0.445313 0.579167 0.557813 0.56875 0.259896 0.0296296
0.814815 1.23529 -0.122449 -0.184211 1.2901 0.435937 0.58125 0.557813 0.56875 0.503125 0.0296296
0.851852 1.41176 -0.12 0.0487805 1.20428 0.439063 0.58125 0.559375 0.566667 0.503125 0.0296296
1.04167 0.857143 -0.122449 -0.0512821 1.25688 0.4375 0.58125 0.554688 0.56875 0.503125 0.0296296
1.04 2.5 -0.137255 -0.166667 1.21384 0.4375 0.58125 0.567187 0.577083 0.503125 0.0296296
0.925926 1.04762 -0.115385 -0.0930233 1.20889 0.4375 0.583333 0.553125 0.5625 0.503125 0.0296296
1 2.09091 -0.12 -0.205882 1.47113 0.4375 0.583333 0.570313 0.577083 0.503125 0.0296296
1.08 1.91667 -0.115385 -0.2 1.48758 0.4375 0.583333 0.570313 0.577083 0.503125 0.0296296
0.896552 0.52 -0.127273 -0.0263158 1.43595 0.435937 0.58125 0.553125 0.564583 0.503125 0.0296296
1 2.81818 -0.12 -0.166667 1.19008 0.435937 0.583333 0.56875 0.577083 0.503125 0.0296296
1.76471 3.77778 -0.0638298 -0.116279 1.09054 0.439063 0.583333 0.571875 0.577083 0.503125 0.0296296
0.964286 2.38462 -0.109091 -0.113636 1.24731 0.4375 0.583333 0.56875 0.577083 0.503125 0.0296296
1.12 2.61538 -0.0943396 -0.212766 1.12844 0.439063 0.585417 0.56875 0.577083 0.503125 0.0296296
0.925926 2.2 -0.230769 -0.3125 1.62541 0.4375 0.583333 0.56875 0.577083 0.503125 0.342593
1.82353 3.5 -0.145833 -0.133333 1.06523 0.442188 0.58125 0.56875 0.577083 0.503125 0.342593
1.03846 0.862069 -0.113208 -0.0925926 0.981583 0.435937 0.5875 0.551562 0.577083 0.503125 0.342593
1.33333 0.888889 -0.122449 -0.0588235 0.960922 0.4375 0.5875 0.551562 0.577083 0.503125 0.342593
1.22727 1.14286 -0.142857 -0.0888889 1.08885 0.4375 0.5875 0.553125 0.579167 0.503125 0.342593
1.12 1 -0.132075 -0.119048 1.26514 0.439063 0.589583 0.553125 0.579167 0.503125 0.342593
1.08 0.896552 -0.134615 -0.163636 0.945629 0.4375 0.589583 0.553125 0.58125 0.503125 0.342593
1.2381 1.04545 -0.148936 -0.0666667 1.04554 0.4375 0.589583 0.551562 0.58125 0.503125 0.342593
1.08 0.875 -0.115385 -0.111111 1.15634 0.439063 0.591667 0.553125 0.583333 0.503125 0.342593
1.58824 1.14286 -0.136364 -0.0666667 0.977536 0.442188 0.59375 0.554688 0.58125 0.503125 0.342593
2.33333 0.913043 -0.2 -0.136364 1.13882 0.451562 0.585417 0.551562 0.583333 0.503125 0.342593
1.6875 1.19048 -0.162791 -0.0434783 0.934562 0.439063 0.59375 0.554688 0.58125 0.503125 0.342593
3.5 1.04348 0.355556 -0.0638298 0.961222 0.435937 0.591667 0.553125 0.583333 0.503125 0.656481
1.75 1.04762 -0.159091 -0.0465116 1.02324 0.440625 0.59375 0.554688 0.579167 0.503125 0.656481
1.35 1.17391 -0.148936 -0.02 0.943398 0.439063 0.59375 0.553125 0.577083 0.503125 0.656481
2.26667 0.913043 -0.0408163 -0.0227273 1.10929 0.448437 0.604167 0.553125 0.585417 0.503125 0.656481
2.33333 0.769231 -0.08 -0.0217391 1.08615 0.45 0.6 0.551562 0.585417 0.503125 0.656481
3.8 1.3 0.458333 -0.0652174 1.0437 0.445313 0.608333 0.553125 0.5875 0.503125 0.656481
2.63636 0.954545 -0.1 -0.0465116 0.930272 0.442188 0.602083 0.553125 0.5875 0.503125 0.656481
2.06667 1.08333 -0.0652174 0 0.91707 0.445313 0.60625 0.553125 0.5875 0.503125 0.656481
2.27273 0.923077 -0.194444 -0.04 0.72111 0.4375 0.595833 0.551562 0.5875 0.503125 0.656481
3 1.04 -0.0909091 -0.0980392 0.862305 0.45 0.602083 0.551562 0.5875 0.503125 0.656481
3 1 -0.15 -0.1 0.799611 0.442188 0.597917 0.55 0.5875 0.503125 0.656481
3.5 1 -0.0444444 -0.04 0.899281 0.45 0.60625 0.551562 0.589583 0.503125 0.656481
1.94118 1.08 -0.08 -0.0961538 0.959473 0.446875 0.604167 0.553125 0.5875 0.503125 0.97037
3.33333 0.8 -0.0769231 -0.0222222 1.15527 0.457813 0.602083 0.551562 0.5875 0.503125 0.97037
1.06667 0.833333 -0.129032 -0.0681818 0.713651 0.41875 0.602083 0.551562 0.589583 0.503125 0.97037
4.14286 1.04 -0.222222 0.0392157 0.704806 0.435937 0.595833 0.553125 0.589583 0.503125 0.97037
0.325581 0.84 -0.245614 -0.0652174 1.2396 0.420312 0.577083 0.551562 0.589583 0.503125 0.97037
1.40625 1.28571 -0.142857 0.0833333 1.59863 0.459375 0.5875 0.557813 0.585417 0.503125 0.97037
3.44444 0.913043 -0.2 -0.0681818 0.926855 0.435937 0.595833 0.553125 0.589583 0.503125 0.97037
1.91667 1.04545 -0.0285714 -0.0444444 1.55581 0.465625 0.604167 0.55625 0.5875 0.503125 0.97037
0.466667 0.958333 -0.242424 -0.0425532 1.40315 0.435937 0.575 0.554688 0.5875 0.503125 0.97037
2.4375 1.19048 -0.0727273 0.0869565 1.1943 0.446875 0.6 0.55625 0.585417 0.503125 0.97037
3.875 1.04348 -0.128205 -0.0425532 0.831486 0.442188 0.6 0.55625 0.5875 0.503125 0.97037
4.7 1 -0.0877193 -0.0681818 1.30127 0.464062 0.602083 0.554688 0.589583 0.503125 0.97037
4.28571 1.27273 -0.0810811 0.06 0.737913 0.45 0.604167 0.55625 0.589583 0.746354 0.97037
0.833333 1.22727 -0.113636 0.0612245 0.898673 0.435937 0.595833 0.554688 0.589583 0.746354 0.97037
3.8 1.34783 -0.104167 -0.12963 0.888232 0.448437 0.604167 0.551562 0.589583 0.746354 0.97037
0.543478 1 -0.211268 -0.0961538 1.36258 0.434375 0.579167 0.55 0.589583 0.746354 0.97037
2.26667 0.875 0.0204082 -0.0666667 1.08885 0.432812 0.627083 0.54375 0.608333 0.746354 0.97037
4.28571 1.2381 -0.216216 -0.0851064 0.793043 0.428125 0.608333 0.54375 0.60625 0.746354 0.97037
4.75 0.8 -0.0217391 -0.0444444 1.02319 0.439063 0.61875 0.542188 0.604167 0.746354 0.97037
3.92308 1.04 -0.015625 -0.0980392 1.25487 0.45 0.625 0.534375 0.614583 0.746354 0.97037
3.45455 0.909091 -0.0612245 -0.0952381 1.17505 0.440625 0.641667 0.5375 0.633333 0.746354 0.97037
2.55556 1.17391 0.09375 0.04 0.641652 0.423438 0.6375 0.54375 0.614583 0.746354 0.97037
4.66667 1.3125 -0.176471 -0.108108 0.93785 0.429688 0.620833 0.545312 0.61875 0.746354 0.97037
3.1 2.76923 -0.146341 -0.0816327 0.845647 0.43125 0.620833 0.559375 0.620833 0.746354 0.97037
3.33333 0.923077 -0.0576923 0.04 1.03278 0.446875 0.627083 0.535937 0.614583 0.746354 0.656481
5 0.666667 -0.037037 -0.0444444 1.19991 0.454688 0.627083 0.5375 0.614583 0.746354 0.656481
4.66667 0.653846 -0.156863 -0.0232558 1.18681 0.45 0.6125 0.5375 0.6125 0.746354 0.656481
2.36364 0.846154 -0.297297 -0.104167 0.770165 0.428125 0.61875 0.535937 0.6125 0.746354 0.656481
3.66667 0.92 -0.0357143 -0.125 1.16584 0.454688 0.625 0.5375 0.614583 0.746354 0.656481
3.08333 0.88 -0.0612245 -0.0638298 1.04451 0.44375 0.625 0.5375 0.6125 0.746354 0.656481
2.1875 0.740741 -0.0196078 -0.0851064 1.08486 0.442188 0.627083 0.534375 0.6125 0.746354 0.656481
2.91667 0.884615 -0.0638298 -0.122449 0.959339 0.439063 0.620833 0.535937 0.6125 0.746354 0.656481
1.5 0.84 -0.05 0.0434783 0.868785 0.421875 0.614583 0.535937 0.610417 0.746354 0.656481
3.5 0.958333 -0.194444 -0.12766 0.769974 0.428125 0.614583 0.539063 0.6125 0.746354 0.656481
3.77778 0.807692 -0.0697674 -0.12766 0.915055 0.439063 0.622917 0.535937 0.6125 0.746354 0.656481
3.8 0.653846 -0.104167 -0.0465116 1.11598 0.445313 0.61875 0.535937 0.6125 0.746354 0.656481
3.07692 0.777778 -0.132075 0.0416667 1.09998 0.45 0.614583 0.535937 0.6125 0.746354 0.342593
3.77778 0.925926 -0.116279 0.0384615 0.824487 0.4375 0.625 0.535937 0.616667 0.746354 0.342593
2.84615 0.695652 -0.22 -0.153846 1.30223 0.442188 0.608333 0.535937 0.6125 0.746354 0.342593
3.625 0.956522 -0.162162 -0.111111 0.81501 0.426563 0.61875 0.535937 0.6125 0.746354 0.342593
3.18182 0.8 0.326087 -0.133333 1.02439 0.428125 0.61875 0.5375 0.6125 0.746354 0.342593
1.55556 0.956522 -0.108696 -0.155556 1.01845 0.428125 0.614583 0.5375 0.608333 0.746354 0.342593
2.53846 0.958333 0.347826 -0.12766 0.979648 0.428125 0.614583 0.539063 0.608333 0.746354 0.342593
2.71429 0.785714 0 -0.04 1.0448 0.445313 0.627083 0.5375 0.610417 0.746354 0.342593
4.33333 0.777778 0.25 -0.0625 1.00519 0.435937 0.608333 0.539063 0.608333 0.746354 0.342593
4.3 0.904762 0.320755 -0.1 1.32553 0.439063 0.616667 0.540625 0.608333 0.746354 0.342593
4.375 0.958333 -0.0465116 -0.0425532 0.919187 0.439063 0.625 0.539063 0.610417 0.746354 0.342593
4.125 0.913043 0.390244 -0.113636 0.933346 0.429688 0.61875 0.539063 0.610417 0.746354 0.342593
3.27273 0.714286 0.361702 -0.145833 0.976005 0.429688 0.61875 0.5375 0.6125 0.746354 0.0296296
1.8 0.888889 -0.142857 -0.0980392 0.82313 0.428125 0.616667 0.539063 0.6125 0.746354 0.0296296
1.70588 2.15385 0 -0.170732 1.12134 0.428125 0.614583 0.554688 0.614583 0.746354 0.0296296
3 2 -0.21875 -0.166667 0.774305 0.415625 0.60625 0.554688 0.614583 0.746354 0.0296296
1.45 2.33333 -0.0204082 -0.225 1.22869 0.426563 0.614583 0.554688 0.6125 0.746354 0.0296296
3.875 1.86667 -0.025641 -0.255814 0.904777 0.428125 0.6125 0.554688 0.610417 0.746354 0.0296296
3.33333 2.33333 -0.025641 -0.25 0.974695 0.426563 0.6125 0.554688 0.608333 0.746354 0.0296296
1.9 2.28571 -0.172414 -0.130435 0.637331 0.410938 0.60625 0.55625 0.6125 0.746354 0.0296296
2.63636 2.5 -0.1 -0.047619 0.940596 0.428125 0.6125 0.557813 0.610417 0.746354 0.0296296
3.44444 2.07143 -0.075 -0.186047 0.930523 0.428125 0.6125 0.55625 0.610417 0.746354 0.0296296
2.5 2.41667 0 -0.170732 0.682551 0.4125 0.614583 0.55625 0.608333 0.746354 0.0296296
2.125 1.76471 0.38 -0.170213 1.07122 0.43125 0.610417 0.553125 0.608333 0.746354 0.0296296
1.8 1.73684 -0.25 -0.0961538 0.546575 0.410938 0.602083 0.557813 0.608333 0.989583 0.0296296
2.63636 1.57895 -0.1 -0.142857 0.817346 0.428125 0.608333 0.557813 0.608333 0.989583 0.0296296
4.4 1.47059 -0.259259 -0.0952381 0.643342 0.410938 0.6 0.551562 0.608333 0.989583 0.0296296
2.5 1.38889 -0.25 -0.0930233 0.657293 0.407813 0.6 0.55 0.610417 0.989583 0.0296296
2.77778 1.5625 -0.205882 -0.292683 0.841831 0.414063 0.6 0.55 0.6125 0.989583 0.0296296
1.66667 2 -0.166667 -0.190476 0.571277 0.4 0.6125 0.554688 0.610417 0.989583 0.0296296
3 1.92857 -0.15625 -0.121951 0.781632 0.415625 0.6 0.554688 0.60625 0.989583 0.0296296
2.11111 1.52941 -0.214286 -0.0930233 0.666711 0.409375 0.602083 0.55625 0.614583 0.989583 0.0296296
2.33333 0.961538 -0.133333 -0.0980392 0.598849 0.414063 0.6 0.554688 0.6125 0.989583 0.0296296
2.44444 1.28571 -0.193548 -0.145833 0.650659 0.417187 0.597917 0.557813 0.608333 0.989583 0.0296296
2.875 1.2381 0.0322581 -0.106383 0.650222 0.41875 0.60625 0.55625 0.608333 0.989583 0.0296296
2.375 1.41176 -0.185185 -0.341463 0.667491 0.4125 0.595833 0.560937 0.610417 0.989583 0.0296296
2.625 1.5 -0.0689655 -0.0888889 0.645339 0.414063 0.602083 0.557813 0.610417 0.989583 0.342593
2.44444 1.18182 0.0645161 -0.0833333 0.645609 0.415625 0.608333 0.55625 0.608333 0.989583 0.342593
2.25 0.678571 0.461538 -0.0851064 0.83006 0.417187 0.6125 0.535937 0.608333 0.989583 0.342593
4.625 0.588235 0.422222 -0.0555556 0.834013 0.425 0.6125 0.532813 0.610417 0.989583 0.342593
2.71429 0.542857 0.307692 -0.0555556 0.965808 0.425 0.6125 0.53125 0.6125 0.989583 0.342593
2.66667 0.5 -0.0727273 -0.047619 1.31395 0.4375 0.608333 0.53125 0.6125 0.989583 0.342593
2.57143 0.733333 0.34 -0.115385 0.961669 0.425 0.614583 0.534375 0.614583 0.989583 0.342593
4.11111 0.545455 0.391304 -0.0980392 0.899412 0.428125 0.614583 0.534375 0.6125 0.989583 0.342593
4.77778 0.636364 0.346154 -0.0740741 0.963903 0.428125 0.614583 0.535937 0.614583 0.989583 0.342593
3.36364 0.8 0.354167 -0.133333 1.0669 0.426563 0.614583 0.535937 0.614583 0.989583 0.342593
2.78571 0.807692 0.320755 -0.106383 1.12846 0.428125 0.616667 0.535937 0.614583 0.989583 0.342593
2.83333 0.448276 0.391304 -0.0952381 1.0955 0.426563 0.61875 0.53125 0.614583 0.989583 0.342593
2 0.769231 0.333333 -0.108696 0.852274 0.409375 0.610417 0.535937 0.616667 0.989583 0.656481
3.45455 0.535714 0.387755 -0.0232558 1.13677 0.425 0.61875 0.532813 0.614583 0.989583 0.656481
4.42857 0.625 -0.0263158 0.0384615 0.730887 0.425 0.61875 0.529687 0.610417 0.989583 0.656481
1.9375 0.59375 0 -0.137255 0.920487 0.425 0.625 0.529687 0.622917 0.989583 0.656481
5 0.666667 -0.0625 -0.08 0.961105 0.440625 0.61875 0.53125 0.627083 0.989583 0.656481
1.9375 0.7 0 -0.0784314 0.921069 0.41875 0.635417 0.526563 0.633333 0.989583 0.656481
0.952381 0.741935 0.121951 0.0185185 0.758992 0.403125 0.6375 0.528125 0.629167 0.989583 0.656481
2 0.533333 0.0222222 -0.0652174 0.97803 0.421875 0.63125 0.529687 0.63125 0.989583 0.656481
2.42857 0.533333 -0.0833333 -0.0434783 1.04912 0.426563 0.622917 0.526563 0.629167 0.989583 0.656481
4.71429 0.533333 0.4 -0.0217391 0.871801 0.41875 0.629167 0.526563 0.629167 0.989583 0.656481
0.647059 0.612903 0.0714286 -0.06 0.559909 0.396875 0.629167 0.529687 0.627083 0.989583 0.656481
2.30769 0.733333 0 -0.115385 0.82471 0.425 0.63125 0.53125 0.633333 0.989583 0.656481
0.8125 0.645161 0.482759 -0.0196078 0.568518 0.396875 0.633333 0.529687 0.635417 0.989583 0.97037
3.58333 0.730769 0 -0.0666667 1.22404 0.448437 0.639583 0.535937 0.639583 0.989583 0.97037
0.828571 1 -0.171875 -0.1 1.2777 0.425 0.614583 0.5375 0.639583 0.989583 0.97037
3.6 0.92 0 0 0.948526 0.435937 0.639583 0.535937 0.639583 0.989583 0.97037
4.08333 1.09091 0.0163934 0.0217391 1.32769 0.454688 0.639583 0.539063 0.6375 0.989583 0.97037
5 0.96 0.037037 -0.142857 1.10204 0.451562 0.645833 0.5375 0.639583 0.989583 0.97037
4.7 0.703704 -0.0701754 -0.0652174 1.23815 0.446875 0.633333 0.535937 0.639583 0.989583 0.97037
3.75 0.733333 -0.105263 -0.115385 0.730884 0.421875 0.652083 0.529687 0.654167 0.989583 0.97037
4 0.916667 -0.0727273 -0.152174 1.18561 0.442188 0.65 0.528125 0.647917 0.989583 0.97037
4.66667 0.888889 -0.0980392 -0.0196078 1 0.439063 0.64375 0.525 0.645833 0.989583 0.97037
4.3 0.846154 -0.0754717 -0.0208333 1.09642 0.439063 0.652083 0.528125 0.654167 0.989583 0.97037
4.28571 0.952381 0.0810811 -0.146341 0.900033 0.379688 0.677083 0.479687 0.683333 0.989583 0.97037
